lon,lat
-84.2700179,37.8393332
-99.9018131,31.9685988
-77.2828772,45.8982631
-77.8868117,34.2103894
-73.9441579,40.6781784
-83.2948922,36.2139814
-87.6297982,41.8781136
-74.3152408,40.5360104
-82.907123,40.4172871
-76.1783739,40.0466571
-79.3831843,43.653226
-79.0192997,35.7595731
-7.6920536,53.1423672
-74.4056612,40.0583238
133.775136,-25.274398
-77.6088465,43.1565779
-89.7004215,40.3084762
-105.084423,40.5852602
-63.5752387,44.6487635
-72.6733723,41.7658043
-84.5120196,39.1031182
-75.7496572,39.6837226
-77.1945247,41.2033216
-76.2874927,36.7682088
-99.9018131,31.9685988
-86.1349019,40.2671941
-75.977985,36.8529263
-82.3940104,34.8526176
-6.2802213,54.8652935
-82.9000751,32.1656221
-77.0368707,38.9071923
-81.5157535,27.6648274
-86.5804473,35.5174913
-120.5542012,43.8041334
-114.7420408,44.0682019
-79.4196783,44.6082465
-98.4933873,33.9137085
-81.2223195,37.2698395
-84.2940899,34.0753762
-83.744365,38.6411854
-86.5804473,35.5174913
-91.8318334,35.20105
-79.0558445,35.9131996
-78.4766781,38.0293059
-75.1118422,39.7028923
-74.0059728,40.7127753
-74.0059728,40.7127753
-79.9558968,39.629526
-94.6707917,38.9822282
-85.7077266,32.430237
-93.2922989,37.2089572
-88.7878678,43.7844397
-116.419389,38.8026097
-87.6297982,41.8781136
-83.1765333,35.3137111
-87.6297982,41.8781136
-74.0059728,40.7127753
-73.9441579,40.6781784
-80.1917902,25.7616798
-86.902298,32.3182314
-122.788377,45.4604
-87.6297982,41.8781136
-106.1183576,35.8919694
-89.3985283,40.6331249
-120.7401385,47.7510741
-7.6920536,53.1423672
-115.1745559,36.1023715
-119.4179324,36.778261
-80.8431267,35.2270869
-88.057837,41.5894752
-86.8103567,33.5185892
-88.5503639,30.482056
-86.7816016,36.1626638
-120.8958242,38.8375215
-86.5861037,34.7303688
-80.1756481,33.0185039
-95.712891,37.09024
-97.2689331,37.5455735
-74.0059728,40.7127753
-87.6297982,41.8781136
8.468946,60.472024
-119.4179324,36.778261
-119.4179324,36.778261
-84.3879824,33.7489954
-77.0368707,38.9071923
-74.2179326,43.2994285
-97.5164276,35.4675602
-79.0192997,35.7595731
-73.9441579,40.6781784
-74.0059728,40.7127753
-77.1945247,41.2033216
-73.9973608,41.9270367
-79.3831843,43.653226
-71.3128285,41.4901024
-79.0192997,35.7595731
133.775136,-25.274398
-99.9018131,31.9685988
-74.759717,40.2205824
-99.9018131,31.9685988
-79.3831843,43.653226
-97.4780954,35.6528323
-75.5149128,40.1303822
-92.3340724,38.9517053
-72.5778415,44.5588028
-86.5804473,35.5174913
-79.6903316,44.3893556
-89.761545,35.1598391
-74.2179326,43.2994285
-0.1277583,51.5073509
-79.0192997,35.7595731
-81.1059309,40.9153362
-85.323214,51.253775
-84.9702228,34.7698021
-81.5157535,27.6648274
-7.6920536,53.1423672
-75.977985,36.8529263
-81.5157535,27.6648274
-84.5499327,33.952602
-92.4421011,35.0886963
-111.8910474,40.7607793
-71.0735476,41.5700183
-78.9288242,43.9368383
-83.5084973,31.4504629
-115.1439503,36.1702799
-77.0947092,38.984652
-118.0370113,34.0333443
-63.5752387,44.6487635
-84.6154897,34.0234337
-94.5785667,39.0997265
-99.9018131,31.9685988
-88.7878678,43.7844397
-86.5804473,35.5174913
-95.712891,37.09024
-80.1494901,26.0112014
-74.0059728,40.7127753
-82.907123,40.4172871
-77.0283092,38.6676168
-75.1652215,39.9525839
-97.330053,37.6871761
-81.5190053,41.0814447
-111.0937311,39.3209801
-78.6969831,43.0183126
-101.1949825,19.7059504
-75.5483909,39.744655
-81.1637245,33.836081
-79.5644763,35.278485
-86.5804473,35.5174913
-90.1994042,38.6270025
-90.1112184,38.8803256
-80.8081413,35.5859146
-120.7401385,47.7510741
-73.567256,45.5016889
-94.7691586,39.0986811
-76.6121893,39.2903848
-76.6121893,39.2903848
-104.990251,39.7392358
-88.7878678,43.7844397
-82.1887444,36.5951059
-78.8866943,33.6890603
-90.1994042,38.6270025
-84.3879824,33.7489954
-77.297508,18.109581
-97.330053,37.6871761
-104.990251,39.7392358
-105.2705456,40.0149856
-85.6023643,44.3148443
-89.3985283,40.6331249
-69.4454689,45.253783
-120.5542012,43.8041334
-90.1994042,38.6270025
-84.2645382,33.5561144
-89.3985283,40.6331249
-78.8261499,43.3097775
-71.0588801,42.3600825
